126.326	368.776	662.32	140.823	366.135	568.808	171.226	376.419	477.042	96.426	321.704	708.79	115.425	329.111	610.217	139.241	338.276	522.817	108.737	279.613	672.893	132.46	290.459	547.591	151.547	303.413	450.25	190.032	395.538	299.578	201.708	399.902	218.316	225.072	396.748	135.229	174.541	313.601	360.671	180.055	334.089	258.255	190.792	339.843	175.692	108.609	362.526	752.016	235.767	272.592	412.97	181.975	380.784	410.646	219.762	384.806	56.162	260.135	303.686	52.008	153.544	336.902	4.48	135.718	359.053	889.433	258.779	393.821	3.474
126.31	368.673	662.38	141.135	366.279	568.801	171.254	376.325	477.008	96.465	321.683	708.773	115.488	329.086	610.138	139.239	338.278	522.873	108.704	279.581	672.941	132.515	290.432	547.646	151.502	303.375	450.29	190.021	395.518	299.593	201.616	399.856	218.248	225.057	396.811	135.17	174.678	313.688	360.584	179.998	334.146	258.158	190.919	339.839	175.782	108.683	362.526	751.977	235.46	272.252	413.14	181.974	380.707	410.707	219.734	384.8	56.244	260.255	303.748	51.835	153.564	336.953	4.538	135.67	359.02	889.459	259.244	393.339	2.959
126.349	368.701	662.364	141.146	366.215	568.741	171.289	376.286	477.052	96.419	321.661	708.815	115.527	329.07	610.148	139.291	338.271	522.733	108.772	279.729	672.858	132.549	290.364	547.56	151.526	303.34	450.338	190.05	395.577	299.523	201.667	399.853	218.332	225.035	396.77	135.245	174.549	313.644	360.599	180.027	334.069	258.331	190.881	339.921	175.69	108.694	362.546	752.007	235.548	272.316	413.026	182.067	380.631	410.752	219.625	384.739	56.291	260.324	303.854	51.668	153.607	336.904	4.526	135.713	358.921	889.563	259.211	393.312	3.11
126.396	368.7	662.36	141.193	366.28	568.706	171.319	376.412	476.923	96.508	321.655	708.827	115.479	328.97	610.179	139.277	338.253	522.862	108.767	279.601	673.014	132.602	290.385	547.528	151.57	303.378	450.297	190.129	395.547	299.608	201.722	399.799	218.209	225.097	396.705	135.116	174.424	313.671	360.656	180.055	334.131	258.082	190.906	339.922	175.791	108.703	362.495	752.023	236.217	272.779	412.772	182.104	380.65	410.755	219.726	384.737	56.249	260.314	303.86	51.815	153.525	336.927	4.531	135.704	358.945	889.461	259.128	393.428	3.052
126.432	368.621	662.348	140.993	366.105	568.783	171.365	376.321	476.949	96.563	321.666	708.737	115.536	329.025	610.19	139.346	338.238	522.856	108.76	279.502	673.04	132.732	290.364	547.528	151.663	303.311	450.243	190.057	395.507	299.6	201.659	399.869	218.341	225.121	396.744	135.229	174.711	313.631	360.655	179.998	334.09	258.153	190.833	339.841	175.72	108.769	362.508	752.004	235.5	272.211	413.065	182.373	380.639	410.711	219.607	384.657	56.398	260.286	303.71	51.833	153.54	336.826	4.483	135.852	358.858	889.384	259.235	393.344	2.83
126.401	368.564	662.398	141.218	366.148	568.786	171.453	376.202	477.187	96.569	321.624	708.681	115.649	329.045	610.193	139.376	338.236	522.882	108.833	279.454	672.961	132.685	290.335	547.592	151.649	303.281	450.237	190.049	395.451	299.689	201.771	399.808	218.253	225.105	396.78	135.248	174.546	313.673	360.59	180.1	333.969	258.291	190.828	339.877	175.754	108.819	362.369	751.987	235.998	272.509	413.025	182.106	380.556	410.946	219.726	384.662	56.26	260.346	303.819	51.75	153.66	336.691	4.532	135.862	358.799	889.536	258.86	393.752	3.22
126.495	368.635	662.313	141.249	366.196	568.719	171.412	376.226	476.978	96.578	321.616	708.672	115.637	329.008	610.162	139.398	338.124	522.761	108.916	279.564	672.929	132.693	290.339	547.537	151.652	303.296	450.206	190.187	395.464	299.602	201.765	399.832	218.247	225.067	396.752	135.207	174.652	313.603	360.667	180.143	333.978	258.128	190.865	339.833	175.758	108.871	362.37	752.043	236.066	272.608	412.857	182.283	380.63	410.647	219.667	384.669	56.382	260.322	303.854	51.602	153.526	336.821	4.515	135.868	358.828	889.505	258.98	393.482	3.253
126.596	368.548	662.328	141.293	366.131	568.78	171.537	376.243	476.965	96.724	321.577	708.783	115.669	328.98	610.153	139.347	338.175	522.846	108.909	279.485	672.999	132.767	290.255	547.557	151.689	303.306	450.285	190.275	395.399	299.599	201.74	399.81	218.364	225.082	396.754	135.207	174.719	313.615	360.556	180.155	333.974	258.328	190.971	339.884	175.769	108.857	362.39	752.027	236.192	272.634	412.857	182.223	380.563	410.694	219.737	384.717	56.205	260.296	303.711	51.755	153.524	336.755	4.613	135.927	358.813	889.455	259.058	393.54	3.116
126.495	368.371	662.453	141.271	366.147	568.755	171.591	376.141	476.964	96.676	321.521	708.673	115.71	328.865	610.108	139.509	338.163	522.794	108.955	279.492	672.988	132.702	290.341	547.569	151.711	303.222	450.254	190.251	395.478	299.559	201.692	399.831	218.384	225.089	396.781	135.172	174.715	313.573	360.56	180.152	334.041	258.236	190.757	339.928	175.858	108.898	362.372	752.042	235.84	272.332	413.014	182.263	380.441	410.925	219.715	384.701	56.287	260.312	303.861	51.75	153.527	336.828	4.558	135.891	358.81	889.53	259.246	393.339	2.902
126.662	368.509	662.323	141.379	366.089	568.74	171.532	376.173	476.977	96.774	321.522	708.844	115.756	328.89	610.145	139.511	338.156	522.869	108.955	279.396	672.985	132.881	290.167	547.519	151.754	303.262	450.27	190.225	395.424	299.604	201.757	399.747	218.315	225.158	396.648	135.136	174.717	313.555	360.569	180.169	333.983	258.247	190.786	339.889	175.782	109.035	362.292	752.055	236.039	272.459	412.8	182.176	380.471	410.925	219.734	384.792	56.261	260.558	303.965	51.661	153.601	336.87	4.508	135.964	358.715	889.368	259.059	393.545	3.164
126.558	368.482	662.453	141.369	366.073	568.782	171.548	376.175	476.984	96.827	321.52	708.773	115.793	328.877	610.192	139.572	338.107	522.818	109.052	279.43	672.949	132.848	290.234	547.541	151.819	303.234	450.282	190.263	395.455	299.579	201.723	399.834	218.384	225.025	396.829	135.381	174.737	313.522	360.637	180.2	333.947	258.208	190.906	339.875	175.822	109.064	362.287	752.052	236.45	272.691	412.791	182.22	380.506	410.754	219.72	384.63	56.433	260.536	303.999	51.611	153.629	336.845	4.49	136.014	358.68	889.425	259.402	393.106	3.112
126.709	368.514	662.385	141.42	366.134	568.826	171.536	376.16	477.043	96.877	321.574	708.699	115.814	328.898	610.106	139.514	338.127	522.78	109.113	279.406	672.971	132.819	290.256	547.584	151.777	303.21	450.291	190.203	395.379	299.645	201.732	399.646	218.328	225.077	396.806	135.256	174.779	313.576	360.62	180.24	333.977	258.304	190.769	339.872	175.763	109.068	362.252	752.066	236.252	272.557	412.834	182.264	380.412	410.954	219.742	384.701	56.239	260.562	303.966	51.762	153.485	336.892	4.464	136.03	358.686	889.507	259.098	393.396	3.125
126.876	368.533	662.465	141.475	366.039	568.767	171.607	376.191	476.938	96.872	321.45	708.835	115.828	328.809	610.122	139.609	338.118	522.778	109.075	279.386	672.994	132.908	290.241	547.503	151.825	303.122	450.303	190.273	395.501	299.552	201.814	399.784	218.334	225.189	396.781	135.151	174.773	313.487	360.616	180.142	334.007	258.381	190.881	339.869	175.762	109.155	362.221	752.114	236.254	272.559	412.866	182.3	380.441	410.871	219.748	384.69	56.366	260.32	303.861	51.795	153.667	336.737	4.434	136.092	358.649	889.491	258.892	393.587	3.161
126.933	368.475	662.418	141.483	366.026	568.773	171.552	376.201	476.997	96.985	321.457	708.867	115.865	328.82	610.155	139.575	338.011	522.838	109.113	279.356	672.91	132.939	290.198	547.525	151.844	303.197	450.272	190.313	395.36	299.707	201.803	399.734	218.347	225.171	396.783	135.131	174.816	313.488	360.626	180.15	333.983	258.366	190.855	339.844	175.773	109.233	362.202	752.088	236.042	272.283	412.927	182.299	380.335	410.898	219.763	384.592	56.455	260.466	303.888	51.646	153.554	336.837	4.536	136.071	358.638	889.511	258.934	393.626	3.186
126.89	368.376	662.361	141.44	365.974	568.773	171.615	376.018	477.097	96.944	321.406	708.865	115.934	328.811	610.191	139.586	338.001	522.962	109.167	279.32	672.963	132.902	290.238	547.503	151.868	303.162	450.32	190.343	395.365	299.621	201.808	399.743	218.33	225.202	396.644	135.207	174.799	313.505	360.608	180.202	334.02	258.26	190.903	339.913	175.863	109.243	362.167	752.125	236.014	272.144	413.02	182.48	380.458	410.698	219.861	384.516	56.441	260.359	303.819	51.738	153.577	336.821	4.545	136.249	358.471	889.478	259.141	393.439	3.199
127.03	368.407	662.464	141.54	365.98	568.801	171.545	376.094	477.215	96.603	321.097	709.05	116.02	328.758	610.108	139.665	338.033	522.853	109.094	279.042	673.109	132.97	290.157	547.548	151.869	303.144	450.236	190.27	395.382	299.608	201.921	399.757	218.275	225.271	396.641	135.269	174.831	313.595	360.612	180.206	334.032	258.299	190.961	339.798	175.804	109.247	362.158	752.151	236.454	272.513	412.834	182.442	380.382	410.814	219.695	384.733	56.236	260.447	303.918	51.533	153.606	336.828	4.512	136.256	358.457	889.598	258.756	393.84	3.517
127.03	368.404	662.503	141.545	365.956	568.747	171.636	376.078	476.993	97.037	321.369	708.84	115.961	328.856	610.188	139.738	337.939	522.885	109.177	279.239	673.043	132.986	290.113	547.523	151.999	303.104	450.286	190.361	395.347	299.612	201.84	399.72	218.258	225.085	396.782	135.343	174.904	313.489	360.623	180.242	333.895	258.419	191.042	339.8	175.827	109.308	362.12	752.194	236.556	272.577	412.758	182.435	380.275	410.775	219.697	384.583	56.466	260.363	303.817	51.743	153.459	336.861	4.495	136.301	358.4	889.549	258.944	393.637	3.365
127.151	368.287	662.469	141.528	365.898	568.848	171.662	375.958	477.202	96.699	321.114	708.958	116.045	328.776	610.132	139.7	338.001	522.796	109.143	279.173	673.169	133.057	290.083	547.513	151.925	303.116	450.24	190.294	395.345	299.685	201.884	399.71	218.284	225.065	396.729	135.372	174.893	313.489	360.597	180.329	333.911	258.275	190.943	339.833	175.821	109.356	362.175	752.161	236.212	272.278	412.978	182.561	380.257	410.873	219.683	384.638	56.328	260.434	303.921	51.483	153.556	336.864	4.503	136.315	358.365	889.471	258.944	393.637	3.364
127.143	368.29	662.549	141.62	365.928	568.823	171.736	376.006	477.092	96.704	321.099	708.989	116.081	328.741	610.158	139.834	337.896	522.797	109.194	279.126	673.14	133.024	290.16	547.631	152.115	303.158	450.222	190.342	395.337	299.713	201.832	399.79	218.447	225.011	396.765	135.168	174.945	313.428	360.64	180.332	333.893	258.396	190.963	339.836	175.799	109.398	362.11	752.198	236.686	272.604	412.711	182.606	380.258	410.898	219.618	384.63	56.413	260.374	303.787	51.78	153.57	336.786	4.544	136.191	358.431	889.486	259.07	393.525	3.211
127.155	368.332	662.459	141.643	365.924	568.804	171.751	376.017	477.143	96.814	320.985	708.957	116.065	328.724	610.16	140.04	337.783	522.95	109.153	279.125	673.152	133.089	290.072	547.564	152.121	303.03	450.218	190.398	395.269	299.651	201.22	400.03	218.478	225.114	396.666	135.313	174.913	313.481	360.635	179.97	334.088	258.394	190.954	339.861	175.721	109.442	362.07	752.177	236.465	272.334	412.935	182.426	380.174	411.158	219.713	384.634	56.519	260.189	303.641	51.911	153.557	336.757	4.507	136.388	358.331	889.573	258.879	393.727	3.25
127.186	368.363	662.598	141.728	365.832	568.794	171.666	375.962	477.17	97.249	321.296	708.895	116.075	328.76	610.175	139.841	337.932	522.889	109.379	279.231	672.911	133.164	290.064	547.499	152.024	303.067	450.276	190.284	395.382	299.673	201.797	399.642	218.384	225.105	396.643	135.289	174.974	313.444	360.608	180.158	333.891	258.275	190.991	339.802	175.805	109.448	362.001	752.221	236.657	272.464	412.774	182.561	380.22	410.94	219.708	384.675	56.423	260.537	303.996	51.672	153.603	336.845	4.557	136.416	358.306	889.6	259.091	393.397	3.211
127.22	368.255	662.57	141.643	365.77	568.811	171.822	375.998	477.051	97.295	321.28	708.875	116.117	328.807	610.18	139.809	337.954	522.997	109.419	279.254	672.882	133.133	290.001	547.513	152.08	303.023	450.254	190.385	395.262	299.768	201.242	399.941	218.495	225.132	396.688	135.345	175.006	313.429	360.602	180.01	333.995	258.236	191.039	339.727	175.825	109.51	361.993	752.22	236.591	272.359	412.802	182.563	380.201	410.943	219.737	384.584	56.424	260.359	303.818	51.77	153.634	336.693	4.477	136.401	358.216	889.439	259.006	393.511	3.127
127.275	368.206	662.538	141.649	365.718	568.89	171.737	375.932	477.156	97.322	321.182	708.865	116.19	328.645	610.173	140.078	337.696	522.984	109.409	279.161	672.897	133.238	289.974	547.584	152.074	302.994	450.315	190.369	395.296	299.672	201.972	399.648	218.394	225.208	396.665	135.308	174.985	313.402	360.616	180.295	333.877	258.268	190.966	339.827	175.812	109.581	361.909	752.228	236.627	272.323	412.839	182.563	380.201	410.943	219.808	384.62	56.434	260.349	303.822	51.788	153.499	336.886	4.507	136.441	358.152	889.601	258.834	393.684	3.234
127.365	368.228	662.559	141.699	365.752	568.871	171.786	375.85	477.153	97.309	321.166	708.923	116.242	328.667	610.156	140.074	337.746	522.962	109.466	279.173	672.937	133.247	290.016	547.498	152.06	302.916	450.232	190.427	395.314	299.67	201.951	399.579	218.41	225.166	396.678	135.35	175.012	313.391	360.574	180.377	333.848	258.25	190.994	339.84	175.766	109.556	361.948	752.287	236.621	272.323	412.835	182.558	380.219	410.873	219.747	384.676	56.359	260.294	303.706	51.78	153.616	336.77	4.424	136.448	358.127	889.545	259.12	393.428	3.05
127.401	368.142	662.567	141.734	365.745	568.837	171.828	375.83	477.265	97.322	321.109	708.875	116.227	328.602	610.159	139.977	337.809	522.947	109.429	279.134	673.02	133.245	289.937	547.527	152.055	302.903	450.319	190.44	395.245	299.678	201.909	399.697	218.452	225.181	396.627	135.23	175.024	313.364	360.63	180.356	333.882	258.404	191.053	339.828	175.822	109.576	361.941	752.211	237.719	272.859	412.237	182.69	380.105	410.99	219.648	384.64	56.408	260.283	303.713	51.894	153.55	336.854	4.483	136.55	358.124	889.524	259.016	393.519	3.283
127.333	368.144	662.583	141.822	365.734	568.865	171.856	375.905	477.109	97.39	321.129	708.907	116.265	328.599	610.246	139.985	337.803	522.927	109.541	279.135	672.977	133.286	289.976	547.54	152.212	302.965	450.22	190.419	395.251	299.692	201.784	399.47	218.504	225.205	396.632	135.32	175.073	313.331	360.642	180.336	333.815	258.401	191.043	339.812	175.878	109.624	361.819	752.222	237.207	272.56	412.397	182.78	380.133	410.873	219.831	384.499	56.402	260.391	303.781	51.801	153.541	336.844	4.481	136.563	358.068	889.533	259.225	393.343	2.863
127.495	368.013	662.646	141.804	365.646	568.912	171.869	375.785	477.207	97.095	320.792	709.209	116.312	328.508	610.194	140.075	337.72	522.916	109.428	278.924	673.182	133.325	289.831	547.491	152.295	303.012	450.2	190.491	395.231	299.645	201.231	399.973	218.601	225.3	396.582	135.194	175.121	313.313	360.603	180.069	333.931	258.205	191.114	339.702	175.835	109.675	361.783	752.287	237.143	272.464	412.495	182.637	379.952	411.024	219.686	384.714	56.386	260.391	303.781	51.801	153.49	336.849	4.538	136.528	357.987	889.534	259.189	393.309	3.003
127.445	368.015	662.658	141.847	365.614	568.917	171.799	375.695	477.394	97.012	320.757	709.108	116.311	328.535	610.174	140.061	337.715	522.951	109.285	278.621	673.264	133.322	289.895	547.558	152.194	302.907	450.277	190.434	395.122	299.783	201.953	399.572	218.435	225.147	396.615	135.303	175.053	313.261	360.591	180.383	333.816	258.396	191.057	339.679	175.811	109.736	361.733	752.239	237.309	272.624	412.32	182.738	380.037	410.924	219.739	384.582	56.567	260.267	303.554	51.671	153.539	336.854	4.493	136.656	357.992	889.524	259.07	393.396	2.982
127.457	368.025	662.586	141.782	365.552	568.909	171.889	375.681	477.183	97.065	320.738	709.054	116.367	328.476	610.188	140.182	337.701	522.964	109.412	278.861	673.042	133.321	289.838	547.522	152.23	302.772	450.261	190.472	395.115	299.658	202.044	399.57	218.415	225.018	396.756	135.371	175.071	313.171	360.581	180.398	333.684	258.427	191.12	339.743	175.69	109.749	361.746	752.225	238.085	272.977	412.013	182.727	379.903	410.971	219.775	384.5	56.454	260.506	303.842	51.525	153.649	336.711	4.462	136.627	357.924	889.493	258.977	393.485	3.393
127.442	367.938	662.681	141.849	365.561	568.972	171.95	375.66	477.191	97.542	320.922	708.804	116.493	328.61	610.157	140.191	337.525	522.922	109.61	278.88	672.922	133.321	289.816	547.588	152.205	302.791	450.186	190.441	395.123	299.732	201.08	399.749	218.475	225.031	396.687	135.262	175.08	313.207	360.589	180.028	333.793	258.328	191.135	339.681	175.727	109.773	361.623	752.302	238.26	273.157	411.911	182.818	379.913	410.981	219.679	384.617	56.457	260.326	303.669	51.812	153.585	336.758	4.549	136.701	357.828	889.515	259.088	393.401	3.203
127.504	367.892	662.652	141.821	365.49	568.861	171.889	375.619	477.227	97.122	320.619	709.1	116.33	328.379	610.073	140.082	337.599	523.022	109.293	278.461	673.246	133.333	289.753	547.557	152.214	302.712	450.262	190.54	395.089	299.671	201.375	399.884	218.498	225.196	396.603	135.403	175.192	313.251	360.61	180.083	333.848	258.234	191.087	339.666	175.758	109.785	361.615	752.265	238.192	273.036	411.824	182.773	379.837	411.084	219.711	384.606	56.412	260.121	303.527	51.852	153.603	336.708	4.484	136.784	357.765	889.621	259.088	393.401	3.203
127.491	367.781	662.711	141.963	365.398	568.87	171.938	375.58	477.32	97.084	320.605	708.991	116.425	328.281	610.136	140.191	337.528	522.851	109.433	278.523	673.204	133.332	289.712	547.535	152.32	302.691	450.237	190.471	395.032	299.666	201.304	399.772	218.539	225.112	396.68	135.139	175.118	313.101	360.58	180.09	333.911	258.329	191.163	339.678	175.85	109.82	361.604	752.186	237.433	272.468	412.298	182.85	379.807	410.948	219.807	384.541	56.439	260.323	303.67	51.713	153.622	336.897	4.448	136.677	357.76	889.482	259.058	393.554	3.288
127.558	367.767	662.678	141.905	365.373	568.902	171.867	375.509	477.244	97.288	320.433	709.125	116.487	328.307	610.18	140.177	337.497	522.96	109.441	278.614	673.177	133.322	289.698	547.485	152.236	302.644	450.256	190.492	395.08	299.69	201.903	399.407	218.391	225.05	396.666	135.347	175.083	313.085	360.65	180.354	333.605	258.302	191.1	339.661	175.872	109.813	361.452	752.282	237.469	272.427	412.247	182.939	379.767	410.862	219.746	384.547	56.48	260.314	303.674	51.766	153.642	336.816	4.413	136.777	357.637	889.523	259.054	393.55	3.298
